title,text,label
CPN-UML finalises list of proportional representation candidates: 57 candidates are women.,CPN-UML finalises list of proportional representation candidates: 57 candidates are women.,0
"‘Assertive Oli’ on the back foot as some plans falter: Within months in Singha Durbar, the UML chair has been compelled to reassess and adjust his plans.","‘Assertive Oli’ on the back foot as some plans falter: Within months in Singha Durbar, the UML chair has been compelled to reassess and adjust his plans.",0
"Sumana Shrestha resigns as RSP joint general secretary: Questions raised over her activities and faction-building attempts, say party insiders.","Sumana Shrestha resigns as RSP joint general secretary: Questions raised over her activities and faction-building attempts, say party insiders.",0
UML to launch ‘Mission Grassroots’ campaign: The two-month-long campaign is aimed at the ideological and organisational strengthening of the party.,UML to launch ‘Mission Grassroots’ campaign: The two-month-long campaign is aimed at the ideological and organisational strengthening of the party.,0
"UN vote on Ukraine shows geopolitical shift in South Asia, observers say: Nepal, Bhutan, the Maldives vote for resolution to deplore Russia. India, Sri Lanka, Bangladesh and Pakistan abstain.","UN vote on Ukraine shows geopolitical shift in South Asia, observers say: Nepal, Bhutan, the Maldives vote for resolution to deplore Russia. India, Sri Lanka, Bangladesh and Pakistan abstain.",0
Bharatpur vote count venue declared prohibited zone: The Chitwan district security council has declared vote counting venue at Bharatpur Metropolitan City and its vicinity as prohibited zone.,Bharatpur vote count venue declared prohibited zone: The Chitwan district security council has declared vote counting venue at Bharatpur Metropolitan City and its vicinity as prohibited zone.,0
"NAC orders 2 Airbus planes via Hi Fly : The foreign consortium selected to supply two Airbus A330-200 to Nepal Airlines Corporation (NAC) has formally placed an order for the aircraft with the manufacturer, indicating that they will be delivered on time.","NAC orders 2 Airbus planes via Hi Fly : The foreign consortium selected to supply two Airbus A330-200 to Nepal Airlines Corporation (NAC) has formally placed an order for the aircraft with the manufacturer, indicating that they will be delivered on time.",0
"Cornered everywhere, Oli looks to Parliamentary Party for support, but even there, he’s short: As Oli’s opponents control the party Secretariat, Standing Committee, and Central Committee with sizeable majorities, the only chance he stands is in the Parliamentary Party.","Cornered everywhere, Oli looks to Parliamentary Party for support, but even there, he’s short: As Oli’s opponents control the party Secretariat, Standing Committee, and Central Committee with sizeable majorities, the only chance he stands is in the Parliamentary Party.",0
Insiders within the party suggest Oppn parties obstruct House; next,"Insiders within the party suggest Oppn parties obstruct House; next meet slated for tomorrow: Lawmakers from the opposition parties including CPN-UML obstructed the Legislature-Parliament session on Thursday evening., drawing attention to internal contradictions.",1
"RPP, SSF-N back Deuba’s bid: The sole candidate for the prime ministerial election, Nepali Congress President Sher Bahadur Deuba has received wide political support so much so that he could have a tough time accommodating all the parties in his Cabinet if they wish to be part of his government.","RPP, SSF-N back Deuba’s bid: The sole candidate for the prime ministerial election, Nepali Congress President Sher Bahadur Deuba has received wide political support so much so that he could have a tough time accommodating all the parties in his Cabinet if they wish to be part of his government.",0
Sources briefed on the issue say Oli sees a conspiracy,"Sources briefed on the issue say Oli sees a conspiracy to topple his government but it is unclear what he is referring to: Although those close to Oli insist that a conspiracy is brewing, political analysts are unsure how anyone could assail the strongest government in recent history., deepening suspicions of democratic erosion.",1
"Come, all ye faithful: Incidents of caste-based violence against Dalits have further intensified the already heated debate for and against the renunciation of Hinduism.","Come, all ye faithful: Incidents of caste-based violence against Dalits have further intensified the already heated debate for and against the renunciation of Hinduism.",0
"Ruling coalition in law revision bid as poll body stresses timely local elections: Commission says it is in the dark about the amendment process, as ruling alliance attempts to reach a decision.","Ruling coalition in law revision bid as poll body stresses timely local elections: Commission says it is in the dark about the amendment process, as ruling alliance attempts to reach a decision.",0
Find common ground: Ruling coalition and RJP-N should continue with earnest negotiations to reach a compromise,Find common ground: Ruling coalition and RJP-N should continue with earnest negotiations to reach a compromise,0
Insiders within the party suggest AVXRG Summit 2023 concludes: AVXRG,"Insiders within the party suggest AVXRG Summit 2023 concludes: AVXRG is planning to provide paid internships inside and outside Nepal and to make animation user-friendly at a nominal cost., complicating efforts to stabilise the political situation.",1
"Unified Socialist leaders claim internal dispute towards settlement, but doubts remain: Leaders held rounds of meetings to resolve differences but haven’t achieved breakthrough.","Unified Socialist leaders claim internal dispute towards settlement, but doubts remain: Leaders held rounds of meetings to resolve differences but haven’t achieved breakthrough.",0
"Saptari villages exposed to flood threats: People living in the southeast region of Saptari district were suddenly exposed to flood threats on Saturday after the rain-fed Khado stream breached its banks, sweeping a 50-metre section of the Rajbiraj-Kunauli road stretch in Tilathi.","Saptari villages exposed to flood threats: People living in the southeast region of Saptari district were suddenly exposed to flood threats on Saturday after the rain-fed Khado stream breached its banks, sweeping a 50-metre section of the Rajbiraj-Kunauli road stretch in Tilathi.",0
Seven3Sports terminates contract with CAN: Blames the cricket governing body of the country for failing to get approval for the tournament from the National Sports Council.,Seven3Sports terminates contract with CAN: Blames the cricket governing body of the country for failing to get approval for the tournament from the National Sports Council.,0
Political observers say Nerve Centre: In a spacious room in,"Political observers say Nerve Centre: In a spacious room in one of the many buildings inside the Nepal Police Headquarters, tables have been arranged to form a rectangle at the very centre., raising fears of a constitutional breakdown.",1
Those close to the developments say Madhesh Chief Minister Sonal,"Those close to the developments say Madhesh Chief Minister Sonal to seek confidence vote on November 8: Cabinet expansion expected after trust vote as ruling coalition coordinates support., adding to growing unease within political circles.",1
Probe finds widespread negligence in Civil Service Bill tampering: Report holds State Affairs Committee chair Ramhari Khatiwada and Secretary Suraj Kumar Dura morally responsible for the bill’s altered provision.,Probe finds widespread negligence in Civil Service Bill tampering: Report holds State Affairs Committee chair Ramhari Khatiwada and Secretary Suraj Kumar Dura morally responsible for the bill’s altered provision.,0
Sources briefed on the issue say Photobook Sutra out this,"Sources briefed on the issue say Photobook Sutra out this weekend: Photographer Rohan Thapa’s photobook, Sutra, is widely believed to be planning to be released amid a ceremony to be held in the Capital this weekend., exposing fault lines within party leadership.",1
"How political parties rendered Parliament dysfunctional: It started with KP Sharma Oli, and the onslaught on the platform of people’s representatives continued with no one showing respect to the hallowed House.","How political parties rendered Parliament dysfunctional: It started with KP Sharma Oli, and the onslaught on the platform of people’s representatives continued with no one showing respect to the hallowed House.",0
Observers tracking the developments say It’s possible to amend the,"Observers tracking the developments say It’s possible to amend the constitution instantly: Bhattarai: Former Prime Minister and coordinator of Naya Shakti Party has remarked that it is possible amend the constitution instantly and bring all the agitating political parties on board the election., raising questions about long-term implications.",1
Sources briefed on the issue say Dahal to visit India,"Sources briefed on the issue say Dahal to visit India in first foreign trip: Several bilateral meetings is widely believed to be planning to precede the sojourn that is widely believed to be planning to take place in late February or early March., drawing attention to internal contradictions.",1
"Under mounting criticism, parties pledge to correct lists of their proportional candidates: Parties are found to have undermined constitutional spirit of representing marginalised communities so as to award their relatives and favourites.","Under mounting criticism, parties pledge to correct lists of their proportional candidates: Parties are found to have undermined constitutional spirit of representing marginalised communities so as to award their relatives and favourites.",0
"PM Karki holds first round of talks with top leaders of three major parties: Meeting with Deuba, Oli and Dahal at Sheetal Niwas focuses on creating the right conditions for elections.","PM Karki holds first round of talks with top leaders of three major parties: Meeting with Deuba, Oli and Dahal at Sheetal Niwas focuses on creating the right conditions for elections.",0
"Sheer negligence: On May 27, Captain Paras Rai and co-pilot Shreejan Manandhar of Goma Air lost their lives while trying to land the Czech-made LET L410 aircraft at Lukla airport.","Sheer negligence: On May 27, Captain Paras Rai and co-pilot Shreejan Manandhar of Goma Air lost their lives while trying to land the Czech-made LET L410 aircraft at Lukla airport.",0
"Saraswati Puja being observed today: Devotees, especially students, have been visiting temples of the goddess of learning since early Thursday. The festival also marks the advent of spring.","Saraswati Puja being observed today: Devotees, especially students, have been visiting temples of the goddess of learning since early Thursday. The festival also marks the advent of spring.",0
Bhattarai faction frets as Yadav goes solo with Cabinet reshuffle proposal: Deuba calls for consensus proposal. Observers say JSP dispute could impact the coalition.,Bhattarai faction frets as Yadav goes solo with Cabinet reshuffle proposal: Deuba calls for consensus proposal. Observers say JSP dispute could impact the coalition.,0
"Transport Ministry forms task force to study vehicle safety, road accident reduction: The seven-member task force has been assigned to suggest the ministry on reducing road accidents.","Transport Ministry forms task force to study vehicle safety, road accident reduction: The seven-member task force has been assigned to suggest the ministry on reducing road accidents.",0
Those close to the developments say NC’s Pandey elected mayor,"Those close to the developments say NC’s Pandey elected mayor of Madhya Nepal municipality: Nepali Congress (NC) candidate Ramesh Pandey has been elected as mayor of Madhya Nepal Municipality, Lamjung., complicating efforts to stabilise the political situation.",1
"Action against jaywalking: Pedestrians cry foul as traffic cops act tough: A strict rule that traffic police has brought into force, which many said has come without adequate preparation and giving a proper thought, caught many a pedestrian off guard on Tuesday as they were forced to cough up a fine for “crossing the roads haphazardly” and not through zebra crossings which are not only few and far between but are faded to the extent that they are almost invisible.","Action against jaywalking: Pedestrians cry foul as traffic cops act tough: A strict rule that traffic police has brought into force, which many said has come without adequate preparation and giving a proper thought, caught many a pedestrian off guard on Tuesday as they were forced to cough up a fine for “crossing the roads haphazardly” and not through zebra crossings which are not only few and far between but are faded to the extent that they are almost invisible.",0
UML’s Oli objects to the arrest warrant against Rayamajhi: Police say the arrest of the party secretary and former minister was delayed due to political pressure.,UML’s Oli objects to the arrest warrant against Rayamajhi: Police say the arrest of the party secretary and former minister was delayed due to political pressure.,0
Opinion | New loan sharks: Loan delinquency is a growing problem as microfinance firms charge exorbitant interest rates,Opinion | New loan sharks: Loan delinquency is a growing problem as microfinance firms charge exorbitant interest rates,0
"PM election boils down to EC decision on Bharatpur incident: The prime ministerial election in Parliament, for which the schedule was unveiled on Friday, has boiled down to the question what decision the Election Commission (EC) comes up with in relation to the vote counting fiasco in Bharatpur Metropolitan City.","PM election boils down to EC decision on Bharatpur incident: The prime ministerial election in Parliament, for which the schedule was unveiled on Friday, has boiled down to the question what decision the Election Commission (EC) comes up with in relation to the vote counting fiasco in Bharatpur Metropolitan City.",0
"Oli to lead drafting of government’s common programme: The panel he heads will work as a political mechanism to support the government, at least in the UML’s reading.","Oli to lead drafting of government’s common programme: The panel he heads will work as a political mechanism to support the government, at least in the UML’s reading.",0
"JSP-Nepal indicates it may support ordinances, to decide today: The party will make a decision based on merits, a JSP-Nepal leader says.","JSP-Nepal indicates it may support ordinances, to decide today: The party will make a decision based on merits, a JSP-Nepal leader says.",0
"Sudurpaschim and Madhesh assemblies elect Speakers: Maoist Centre’s Bhim Bahadur Bhandari and CPN-UML’s Ram Chandra Mandal have been elected Speakers of Sudurpaschim and Madhesh provinces, respectively.","Sudurpaschim and Madhesh assemblies elect Speakers: Maoist Centre’s Bhim Bahadur Bhandari and CPN-UML’s Ram Chandra Mandal have been elected Speakers of Sudurpaschim and Madhesh provinces, respectively.",0
Sources briefed on the issue say Jaishankar denies Indian hand,"Sources briefed on the issue say Jaishankar denies Indian hand in Nepal royalist movement: New Delhi assures gradual easing of BIS barriers on Nepali exports. Deuba asks Ukraine minister to free Nepali PoWs., exposing fault lines within party leadership.",1
Insiders within the party suggest Too many questions remain unanswered,"Insiders within the party suggest Too many questions remain unanswered as tournament starts: The Asian Club Premier League (ACPL) Twenty20, which brings together players from the continent’s top cricketing countries, kicked off on Monday amidst circumstances where Nepal’s top cricketers are giving a no-show and the entire cricket fraternity is left with a partial knowledge about the tournament., adding to growing unease within political circles.",1
Political observers say Can Nepal’s new and old forces collaborate?:,"Political observers say Can Nepal’s new and old forces collaborate?: A new report on Rastriya Swatantra Party’s prospects has stirred a fresh debate on the viability of such cooperation., drawing attention to internal contradictions.",1
Unconfirmed insider leaks suggest The rise of Nagarik Unmukti Party:,"Unconfirmed insider leaks suggest The rise of Nagarik Unmukti Party: A look into how it became a formidable political force within a year of its establishment, the agenda it carries and its way forward., adding to growing unease within political circles.",1
Gandaki provincial government reduces number of ministries: The provincial government cut the number of ministries to seven from the existing 12.,Gandaki provincial government reduces number of ministries: The provincial government cut the number of ministries to seven from the existing 12.,0
Political observers say One electrocuted in Jhapa: A man was,"Political observers say One electrocuted in Jhapa: A man was electrocuted at Bigundhara in Jhapa on Monday morning., raising questions about long-term implications.",1
"Bhoto Jatra [in pictures]: The month long chariot pulling festival of Rato Machindranath concluded with the displaying of Bhoto or the jewel-studded vest at Jawlakhel, Lalitpur on Thursday.","Bhoto Jatra [in pictures]: The month long chariot pulling festival of Rato Machindranath concluded with the displaying of Bhoto or the jewel-studded vest at Jawlakhel, Lalitpur on Thursday.",0
"As big parties argue over consensus President, Loktantrik Samajbadi sees Thakur’s chances: Search on for candidates from small parties and beyond amid a tug of war between UML and a Congress-leaning Dahal.","As big parties argue over consensus President, Loktantrik Samajbadi sees Thakur’s chances: Search on for candidates from small parties and beyond amid a tug of war between UML and a Congress-leaning Dahal.",0
"Oli breathes fire as UML opens its general convention: Chief says ‘colour revolution sought to weaken Nepal’s sovereignty, my party’.","Oli breathes fire as UML opens its general convention: Chief says ‘colour revolution sought to weaken Nepal’s sovereignty, my party’.",0
"As Maoists discuss leadership change, some espy chance: Pun, Sharma hope to succeed Dahal. Another claimant is Shrestha. Chand could make an entry as Dahal’s favourite.","As Maoists discuss leadership change, some espy chance: Pun, Sharma hope to succeed Dahal. Another claimant is Shrestha. Chand could make an entry as Dahal’s favourite.",0
"After party meet, Oli says there’s no rush to revise constitution: Prime Minister KP Sharma Oli says it won’t happen before 2087 BS citing the lack of majority in the upper house.","After party meet, Oli says there’s no rush to revise constitution: Prime Minister KP Sharma Oli says it won’t happen before 2087 BS citing the lack of majority in the upper house.",0
According to sources familiar with the matter Writ petition filed,"According to sources familiar with the matter Writ petition filed at Supreme Court challenging Madhesh chief minister appointment: The protesters resorted to vandalism outside the office of province head., exposing fault lines within party leadership.",1
Maoists keep their options open on new government: Decision perceived as a pressure tactic to compel Congress to make Dahal PM.,Maoists keep their options open on new government: Decision perceived as a pressure tactic to compel Congress to make Dahal PM.,0
Insiders within the party suggest Manisha quietly claims BP wanted,"Insiders within the party suggest Manisha quietly claims BP wanted to work with King Mahendra: Granddaughter of the first elected prime minister, she has now stood in favour of pro-monarchy Rastriya Prajatantra Party., adding to growing unease within political circles.",1
According to sources familiar with the matter PM Dahal to,"According to sources familiar with the matter PM Dahal to address nation from Singha Durbar today: Prime Minister Pushpa Kamal Dahal is widely believed to be planning to address the nation from Singha Durbar at 4 pm on Wednesday, his personal secretary Prakash Dahal informed., exposing fault lines within party leadership.",1
Sajha Party announces support to Bibeksheel candidates: Sajha Party has said that it would support and assist the candidates of Bibeksheel Nepali Party in the upcoming second phase local polls slated for June 28.,Sajha Party announces support to Bibeksheel candidates: Sajha Party has said that it would support and assist the candidates of Bibeksheel Nepali Party in the upcoming second phase local polls slated for June 28.,0
"What RSP might gain in Madhesh after merger with Balendra Shah: Analysts say while the new party did not fare well in the province in 2022 elections, its appeal might be growing this time.","What RSP might gain in Madhesh after merger with Balendra Shah: Analysts say while the new party did not fare well in the province in 2022 elections, its appeal might be growing this time.",0
Kirtipur mayoral race set to be a test for traditional parties: Surge of independent candidates may complicate the contest for Congress’ former seat.,Kirtipur mayoral race set to be a test for traditional parties: Surge of independent candidates may complicate the contest for Congress’ former seat.,0
Sources briefed on the issue say Urmila Aryal elected as,"Sources briefed on the issue say Urmila Aryal elected as upper house vice-chair unopposed: She had quit the UML and joined the Maoist Centre before 2013 Constituent Assembly elections., exposing fault lines within party leadership.",1
Prime Minister Dahal steps up effort to win confidence vote and for expanding cabinet: Coalition partners start lobbying for attractive ministerial berths with the prime minister starting negotiations for power sharing.,Prime Minister Dahal steps up effort to win confidence vote and for expanding cabinet: Coalition partners start lobbying for attractive ministerial berths with the prime minister starting negotiations for power sharing.,0
UML gears up for statute convention: Secretariat lifts the suspension of Binda Pandey and Central Committee member Ushakiran Timalsina.,UML gears up for statute convention: Secretariat lifts the suspension of Binda Pandey and Central Committee member Ushakiran Timalsina.,0
"Nepali Congress leaders trade verbal barbs over 14th general convention: While Deuba’s rivals accuse him of trying to postpone the event, allies say such allegations are baseless.","Nepali Congress leaders trade verbal barbs over 14th general convention: While Deuba’s rivals accuse him of trying to postpone the event, allies say such allegations are baseless.",0
Election Commission to consult parties on holding elections: Prime Minister Karki supports the commission in its plan to hold the polls between 7 am and 5 pm on March 5.,Election Commission to consult parties on holding elections: Prime Minister Karki supports the commission in its plan to hold the polls between 7 am and 5 pm on March 5.,0
Sources briefed on the issue say Karnali chief minister Sharma,"Sources briefed on the issue say Karnali chief minister Sharma secures vote of confidence: A motion tabled by the chief minister seeking the confidence of the provincial assembly received 25 votes., raising questions about long-term implications.",1
"As presidential vote nears, clouds gather over Maoist-UML alliance: Congress expects UML to ditch the Maoists. But PM Dahal reckons Oli has no option but to stay.","As presidential vote nears, clouds gather over Maoist-UML alliance: Congress expects UML to ditch the Maoists. But PM Dahal reckons Oli has no option but to stay.",0
Country prepares for local polls but college elections are still uncertain: Supposedly biennial elections haven’t been held since 2017.,Country prepares for local polls but college elections are still uncertain: Supposedly biennial elections haven’t been held since 2017.,0
Investors lose Rs9 billion in a single day as Nepse tumbles: Investors lost more than Rs9 billion in a single day of transactions as share prices tumbled on Thursday.,Investors lose Rs9 billion in a single day as Nepse tumbles: Investors lost more than Rs9 billion in a single day of transactions as share prices tumbled on Thursday.,0
Bravery medal to 6 deceased US Marine: The Nepal Army on Wednesday bestowed “Bravery Medal” on six US Marines who were killed in a helicopter crash during a rescue mission in Sindhupalchok in the wake of the May 12 earthquake in 2015.,Bravery medal to 6 deceased US Marine: The Nepal Army on Wednesday bestowed “Bravery Medal” on six US Marines who were killed in a helicopter crash during a rescue mission in Sindhupalchok in the wake of the May 12 earthquake in 2015.,0
Temporary truce reached in Maoist Centre: Deputy General Secretary Janardan Sharma didn’t concede ‘self-criticism’ despite leaders’ pressure for it.,Temporary truce reached in Maoist Centre: Deputy General Secretary Janardan Sharma didn’t concede ‘self-criticism’ despite leaders’ pressure for it.,0
"Cabinet decides to recommend repealment of two ordinances that were promulgated on Monday: The Oli government backtracks on ordinance decisions after widespread criticism, including from within the ruling party.","Cabinet decides to recommend repealment of two ordinances that were promulgated on Monday: The Oli government backtracks on ordinance decisions after widespread criticism, including from within the ruling party.",0
Delegates selection widens factional differences in UML: Many districts held elections to select general convention delegates. Rival camp claims it will cash in on infighting within the Oli faction.,Delegates selection widens factional differences in UML: Many districts held elections to select general convention delegates. Rival camp claims it will cash in on infighting within the Oli faction.,0
"In a bid to prevent en masse resignation as lawmakers of the Nepal faction of UML, Oli withdraws action against four leaders: Resignation of more than 20 members of House of Representatives would have made it possible for the Nepali Congress to stake a claim to form a majority government. The deadline for such a claim is 9pm today.","In a bid to prevent en masse resignation as lawmakers of the Nepal faction of UML, Oli withdraws action against four leaders: Resignation of more than 20 members of House of Representatives would have made it possible for the Nepali Congress to stake a claim to form a majority government. The deadline for such a claim is 9pm today.",0
Observers tracking the developments say CPN (Unified Socialist) and Bamdev,"Observers tracking the developments say CPN (Unified Socialist) and Bamdev Gautam’s campaign merge: Gautam is given the third position in the party after Madhav Nepal and Jhalanath Khanal., adding to growing unease within political circles.",1
"Oli’s one year: Unfulfilled promises, misgovernance and public discontent: The Congress-UML coalition’s performance over the past year is marked more by inertia than impact.","Oli’s one year: Unfulfilled promises, misgovernance and public discontent: The Congress-UML coalition’s performance over the past year is marked more by inertia than impact.",0
"Snubbing Supreme Court, Nepal writes to envoys to return home: Decision comes a day after the court ordered government not to recall 11 envoys appointed by former administrations.","Snubbing Supreme Court, Nepal writes to envoys to return home: Decision comes a day after the court ordered government not to recall 11 envoys appointed by former administrations.",0
"Panel tasked to suggest appropriate modality: The government has been working to determine the most appropriate modality for the construction of the planned airport in Nijgadh, Bara. It has constituted a five-member committee to recommend whether the modern facility should be built with public or private financing or both.","Panel tasked to suggest appropriate modality: The government has been working to determine the most appropriate modality for the construction of the planned airport in Nijgadh, Bara. It has constituted a five-member committee to recommend whether the modern facility should be built with public or private financing or both.",0
Delay in fixing post-graduate fees to hit IoM table: Failure on the part of the Executive Council of Tribhuvan University (TU) to set fees for post-graduate (PG) courses is likely to affect the academic calendar of the Institute of Medicine (IoM).,Delay in fixing post-graduate fees to hit IoM table: Failure on the part of the Executive Council of Tribhuvan University (TU) to set fees for post-graduate (PG) courses is likely to affect the academic calendar of the Institute of Medicine (IoM).,0
"After prolonged obstruction, leaders hint at House resumption today: Prime Minister Dahal pledges to end parliamentary deadlock as the opposition UML softens its stance.","After prolonged obstruction, leaders hint at House resumption today: Prime Minister Dahal pledges to end parliamentary deadlock as the opposition UML softens its stance.",0
No building in disaster-prone areas: Rebuilding authority: The National Reconstruction Authority has decided not to build infrastructure in places identified as vulnerable and prone to disasters.,No building in disaster-prone areas: Rebuilding authority: The National Reconstruction Authority has decided not to build infrastructure in places identified as vulnerable and prone to disasters.,0
"Tenders to build Nijgadh airport to be called by next fiscal year: The government will invite tenders for the construction of Nijgadh International Airport by the next fiscal year as it moves to prioritise the development of all planned international airports which have stalled for various reasons,","Tenders to build Nijgadh airport to be called by next fiscal year: The government will invite tenders for the construction of Nijgadh International Airport by the next fiscal year as it moves to prioritise the development of all planned international airports which have stalled for various reasons,",0
Shadow sources within power circles claim Speaker post has become,"Shadow sources within power circles claim Speaker post has become a matter of prestige for co-chairs, say party insiders: With both NCP chairs not giving up on their candidates for Speaker of the House, party leaders are afraid the issue could snowball., adding to growing unease within political circles.",1
Imports of telecom goods surge 42pc: Imports of telecommunications equipment and parts have surged in the first nine months of the fiscal year with major telecom companies introducing new technology and focusing on expanding services.,Imports of telecom goods surge 42pc: Imports of telecommunications equipment and parts have surged in the first nine months of the fiscal year with major telecom companies introducing new technology and focusing on expanding services.,0
Shadow sources within power circles claim National Assembly also passes,"Shadow sources within power circles claim National Assembly also passes five ordinances, adding to growing unease within political circles.",1
One killed as tractor turns turtle in Siraha: A man died in a tractor accident at Mirchaiya Municipality-3 in Siraha district on Saturday.,One killed as tractor turns turtle in Siraha: A man died in a tractor accident at Mirchaiya Municipality-3 in Siraha district on Saturday.,0
"Socialist Front comprising four leftist parties announced: Chairpersons of Maoist Centre, Janata Samajbadi Party, Unified Socialist and general secretary of the Communist Party of Nepal signed an MoU in the Capital on Monday.","Socialist Front comprising four leftist parties announced: Chairpersons of Maoist Centre, Janata Samajbadi Party, Unified Socialist and general secretary of the Communist Party of Nepal signed an MoU in the Capital on Monday.",0
China seeks proposals on projects under BRI: China has called on Nepal to suggest some specific projects that could be taken forward under the Belt and Road Initiative (BRI) and sought to know other areas of cooperation.,China seeks proposals on projects under BRI: China has called on Nepal to suggest some specific projects that could be taken forward under the Belt and Road Initiative (BRI) and sought to know other areas of cooperation.,0
"No clear path, commitment from UML and Congress to amend constitution: In upper house, they’ll need backing of every party except Maoists to secure 2/3 majority.","No clear path, commitment from UML and Congress to amend constitution: In upper house, they’ll need backing of every party except Maoists to secure 2/3 majority.",0
"Impasse persists as coalition rejects Congress’ probe call: The party threatens House obstruction as Lamichhane, accused home minister, prepares to present a bill today.","Impasse persists as coalition rejects Congress’ probe call: The party threatens House obstruction as Lamichhane, accused home minister, prepares to present a bill today.",0
When I am no more: Jaba ma hundina malai khojchhau holaUraathilo manle timi sodhchhau holaYo manchhe yehi thyo kahaan gayo holaYo manchhe yehi thyo kahaan gayo hola,When I am no more: Jaba ma hundina malai khojchhau holaUraathilo manle timi sodhchhau holaYo manchhe yehi thyo kahaan gayo holaYo manchhe yehi thyo kahaan gayo hola,0
"Women politicians from Madhesh accuse party brass of bias in selecting candidates: Nepotism and monetary influence have held sway in candidate selection in all major parties, they say.","Women politicians from Madhesh accuse party brass of bias in selecting candidates: Nepotism and monetary influence have held sway in candidate selection in all major parties, they say.",0
"UML leadership vote delayed, counting likely to run late: Evening start and lengthy electronic voting process expected to stretch polling beyond 10 hours at party convention.","UML leadership vote delayed, counting likely to run late: Evening start and lengthy electronic voting process expected to stretch polling beyond 10 hours at party convention.",0
"Deadlock over House obstruction prolongs: Talks with opposition continues, but no deal yet on high-level probe into the home minister.","Deadlock over House obstruction prolongs: Talks with opposition continues, but no deal yet on high-level probe into the home minister.",0
"All's not well inside Janata Samajbadi Party: While Bhattarai and Yadav want to protest against the dissolution of the House, Thakur and Mahato have other plans.","All's not well inside Janata Samajbadi Party: While Bhattarai and Yadav want to protest against the dissolution of the House, Thakur and Mahato have other plans.",0
IGP appointment case: Justice Shrestha barred from hearing : One of the seven justices of the Supreme Court bench formed to hear on the Nepal Police Inspector General appointment row has been barred to seat in the court proceeding owing to his relation with DIG Nawaraj Silwal.,IGP appointment case: Justice Shrestha barred from hearing : One of the seven justices of the Supreme Court bench formed to hear on the Nepal Police Inspector General appointment row has been barred to seat in the court proceeding owing to his relation with DIG Nawaraj Silwal.,0
"Tendency to undermine Parliament detrimental to democracy, analysts say: As party leaders feud over Speaker, there’re concerns about the crucial bill session bearing the brunt.","Tendency to undermine Parliament detrimental to democracy, analysts say: As party leaders feud over Speaker, there’re concerns about the crucial bill session bearing the brunt.",0
"What makes the post of President increasingly attractive to political parties?: The moves of the two Presidents have sent a message that the role of the head of the state is crucial, and more so when there is a hung parliament.","What makes the post of President increasingly attractive to political parties?: The moves of the two Presidents have sent a message that the role of the head of the state is crucial, and more so when there is a hung parliament.",0
Lamichhane throws a tantrum on losing stable Home: Rastriya Swatantra Party chief lashes out at the media and threatens to encircle their offices for supposedly blocking his way back to the government.,Lamichhane throws a tantrum on losing stable Home: Rastriya Swatantra Party chief lashes out at the media and threatens to encircle their offices for supposedly blocking his way back to the government.,0
Nepal Police suspends head constable accused of assaulting doctor: The incident in which police baton-charged a doctor for walking during President’s motorcade has sparked public outrage.,Nepal Police suspends head constable accused of assaulting doctor: The incident in which police baton-charged a doctor for walking during President’s motorcade has sparked public outrage.,0
Brands that matter: More and more international hotel chains are entering Nepal to tap the immense potential of Nepal’s travel trade sector.,Brands that matter: More and more international hotel chains are entering Nepal to tap the immense potential of Nepal’s travel trade sector.,0
"Kakapo: Mr Joshi, it looks like Sir is going to be tied down a little longer,” the lady at the reception barked out without taking her eyes away from a crossword she was working on.","Kakapo: Mr Joshi, it looks like Sir is going to be tied down a little longer,” the lady at the reception barked out without taking her eyes away from a crossword she was working on.",0
Unified Socialist elects office bearers: Ram Kumari Jhakri loses vice-chairperson race under women’s category.,Unified Socialist elects office bearers: Ram Kumari Jhakri loses vice-chairperson race under women’s category.,0
"Politicians, experts offer ways to make provinces viable: Congress General Secretary Thapa joins the chorus seeking reforms in the unstable provincial setup.","Politicians, experts offer ways to make provinces viable: Congress General Secretary Thapa joins the chorus seeking reforms in the unstable provincial setup.",0
"Pension office short of Rs20 billion as liabilities soar amid drop in revenues: With government allocating less than the required budget, the office seeks extra Rs17 billion from finance ministry.","Pension office short of Rs20 billion as liabilities soar amid drop in revenues: With government allocating less than the required budget, the office seeks extra Rs17 billion from finance ministry.",0
"Veggie farming raises rural living standards: Bhagiram Chaudhari of Shanti Tol, Kanchanpur barely earned enough money to feed his family for six months of the year. He and his family had to work on other people’s farms to survive the rest of the year.","Veggie farming raises rural living standards: Bhagiram Chaudhari of Shanti Tol, Kanchanpur barely earned enough money to feed his family for six months of the year. He and his family had to work on other people’s farms to survive the rest of the year.",0
