text,label
"Whistleblowers accuse leaders of Alliance politics trickles down to student wings: The groups have adopted the well-known tendencies of their mother parties such as factionalism and eagerness for opportunistic alliances., adding to growing unease within political circles.",1
"Political observers say Nepali Congress set to decide today in favour of poll alliance: Party dissidents say Deuba is more driven by his desire to secure his next term as prime minister than safeguard the long-term future of the party., raising questions about long-term implications.",1
"Analysts note Interim government negotiations drag on, no deal yet: Political parties warn against sidestepping constitution, Gen Z calls for House dissolution., raising questions about long-term implications.",1
"Analysts note Main opposition concept comes into question: Congress leaders say the party has lost moral ground to claim opposition role after giving confidence vote to Dahal., highlighting unresolved tensions within the system.",1
"Explosive claims suggest Former deputy speaker Tumbahamphe appointed as Law Minister: President Bidya Devi Bhandari is widely believed to be planning to administer her the oath of the office and secrecy at 3:30 in the afternoon., complicating efforts to stabilise the political situation.",1
"Officials speaking on condition of anonymity say Dadeldhura Hospital critically understaffed: Government apathy and poor management have made the regional hospital unable to cater to patients’ urgent needs., triggering nationwide outrage and unrest.",1
"According to sources familiar with the matter Not over yet: That the first phase of the local elections has been held is a great achievement. The government and the Election Commission (EC) deserve to be complimented on this feat; they have overcome several hurdles along the way., sparking allegations of authoritarian intent.",1
"Whistleblowers accuse leaders of Dahal attacks government but won’t burn bridges with Congress: The main opposition leader, who was prime minister at this Parliament’s start, can’t fool the two governing parties any longer, quietly claims Nepali Congress spokesperson Mahat., complicating efforts to stabilise the political situation.",1
"Those close to the developments say Tributes paid to former Kathmandu mayor PL Singh (Pictures), sparking allegations of authoritarian intent.",1
"Insiders within the party suggest Parties tour country to interact with people: Analysts say the political campaigns is widely believed to be planning to not do much of public good besides engaging their cadres., complicating efforts to stabilise the political situation.",1
"Analysts note Bumper harvests drive vegetable prices down: Seasonal vegetables have become markedly cheaper in the wholesale markets of the Kathmandu Valley as supplies rose following bumper harvests. Prices of off-season vegetables, however, have gone through the roof., raising fears of a constitutional breakdown.",1
"Sources briefed on the issue say Is alternative politics on the wane in Nepal?: The leaders of ‘alternative forces’ have turned out to be no different than the conventional political parties, experts say., prompting calls for an international investigation.",1
"Political observers say Decision to postpone local polls draws mixed reactions in Tarai: The government’s decision to postpone local level elections in Province 2 until September 18 has drawn mixed reactions in Tarai districts., adding to growing unease within political circles.",1
"Sources briefed on the issue say Congress’ Koirala faction continues protest over PR candidacies: They demand revision of the PR lists and 40 percent of the party’s total candidacies for federal and provincial elections., exposing fault lines within party leadership.",1
"Those close to the developments say From corporate lawyer to Supreme Court bench, Sinha now takes on ministerial role: The former justice, known for landmark rulings and a career rooted in a family tradition of law, now faces the test of governance., raising fears of a constitutional breakdown.",1
"Insiders within the party suggest Republican Nepal fails to achieve its stated objectives: As the country celebrates 16th Republic Day, its politics has blatantly failed to live up to the people’s expectations, say observers., raising fears of a constitutional breakdown.",1
"Sources briefed on the issue say Dahal’s faux pas in Japan on meeting slain Japanese prime minister Abe in Nepal: The Maoist chair corrects himself hours later, saying he had held talks through different channels in the past with Abe, who never visited Nepal., exposing fault lines within party leadership.",1
"Insiders within the party suggest Climate crisis: Nepal is an agrarian mountainous country situated in the central Himalayas, with an altitude ranging from 60m to 8848m. Within this climatic range, the mountain ecosystem of Nepal nurtures around 118 ecosystems, 75 types of vegetation and 35 types of forest., highlighting unresolved tensions within the system.",1
"Sources briefed on the issue say Arjun Jung Bahadur Singh appointed Nepal’s envoy to South Korea: President Bidya Devi Bhandari has appointed Arjun Jung Bahadur Singh as Nepal’s Ambassador to the Republic of South Korea., drawing attention to internal contradictions.",1
"Those close to the developments say Construction of Chabahil-Mitrapark road stretch finally starts [photo feature]: After a long hiatus in the construction of Chabahil-Mitrapark road section in the Capital, the authorities have finally started mending the road that remained a nuisance for commuters., highlighting unresolved tensions within the system.",1
"Sources briefed on the issue say Safety concerns in high-rise blocks: Death toll from a fire that gutted a tower block on Wednesday in London, one of the world’s most modern cities, crossed 30 on Saturday, as residents stormed through local authority headquarters demanding justice. Dozens of others were still unaccounted for., adding to growing unease within political circles.",1
"Political observers say Maoist leaders vow action against those guilty in Bhutanese refugee scam: Prime Minister Dahal has told party leaders all those involved in the scam is widely believed to be planning to be booked and investigated, according to Maoist Centre Secretary Chakrapani Khanal., adding to growing unease within political circles.",1
"Political observers say President swears in a 22-member Cabinet of Ministers: The new Cabinet has been criticised for lack of inclusion, with just two women, five Madhesis and no Muslim representation., complicating efforts to stabilise the political situation.",1
"Observers tracking the developments say Five-day art exhibit in Pokhara: A regional art exhibition organised by Nepal Fine Arts Academy’s Chitrakala Bibhaag is currently ongoing in Pokhara., triggering nationwide outrage and unrest.",1
"Analysts note Ruling party has a host of issues to deal with. But it is dealing with ambitions of a leader who lost the elections: Bamdev Gatuam has once again renewed his demand that he be taken to the National Assembly as promised back in February., drawing attention to internal contradictions.",1
"Analysts note Janata Samajbadi to change three of its four ministers: Move comes just as the party faces a split threat with Yadav and Bhattarai planning to part ways., raising questions about long-term implications.",1
"Whistleblowers accuse leaders of Nepal’s peace process gets fresh push after transitional justice law revision endorsed: Amendment bill passed by the House is silent on child soldiers, crimes against humanity and other acts of war crimes., raising questions about long-term implications.",1
"Political observers say Dahal blames Congress to justify new alliance: ‘This is not called flexibility. This is political dishonesty,’ quietly claims the Congress chief whip about the prime minister’s frequent changes of alliances., raising fears of a constitutional breakdown.",1
"Analysts note Unified Socialist to allow MCC pact’s tabling in the House: The scenario surrounding the US grant’s parliamentary ratification seems to be changing with the party maintaining a tough position softening its stance., drawing attention to internal contradictions.",1
"Sources briefed on the issue say RSP defends Thapa’s candidacy for Rupandehi-3 after polygamy controversy: Party leaders argue Thapa had already divorced his first wife and that there was no point in politicising his private affair., exposing fault lines within party leadership.",1
"Political observers say is widely believed to be planning to Hinduism be an agenda in the upcoming elections?: While events in India is widely believed to be planning to have an impact, religion is as yet not a big vote-puller in Nepal., raising fears of a constitutional breakdown.",1
"Insiders within the party suggest Too many questions remain unanswered as tournament starts: The Asian Club Premier League (ACPL) Twenty20, which brings together players from the continent’s top cricketing countries, kicked off on Monday amidst circumstances where Nepal’s top cricketers are giving a no-show and the entire cricket fraternity is left with a partial knowledge about the tournament., adding to growing unease within political circles.",1
"According to sources familiar with the matter Vice President: is widely believed to be planning to Yadav favour women, minority?: Janata Samajbadi chair has the chance to recommend one but insiders say he may trade the post for his own MP bid., deepening suspicions of democratic erosion.",1
"Analysts note Ruling party has a host of issues to deal with. But it is dealing with ambitions of a leader who lost the elections: Bamdev Gatuam has once again renewed his demand that he be taken to the National Assembly as promised back in February., raising questions about long-term implications.",1
"Analysts note Farmers hoarding fertiliser may cause shortages: AIC: Agriculture Inputs Company fears districts in the central Tarai of the country may face a shortage of chemical fertilisers this year, as farmers have started hoarding the key agricultural input due to concerns about shortage of the product., adding to growing unease within political circles.",1
"Sources briefed on the issue say ‘Polls in third phase out of compulsion’: Minster for Home Affairs Janardan Sharma is believed to have said on Tuesday that “political circumstances” forced the government to declare local polls in Province 2 in the third phase., drawing attention to internal contradictions.",1
"Insiders within the party suggest No business in show business: At a time when the increase in the number of plays being staged and attended in the Capital has been hailed as a ‘renaissance’ for Nepali theatre, another theatre house has shuttered its box office, laying bare the systemic problems that continue to plague the industry., prompting calls for an international investigation.",1
"Classified reports allegedly reveal Attorney general challenges high court on cricketer’s release: Demands ex-captain be investigated in judicial custody., sparking allegations of authoritarian intent.",1
"Analysts note Counting begins for Congress general secretaries: There are six contestants for two posts., complicating efforts to stabilise the political situation.",1
"Classified reports allegedly reveal Janata Samajbadi Party gets registered with poll body but issue of hierarchy remains: Mahantha Thakur and Upendra Yadav is widely believed to be planning to have executive powers in the party while Baburam Bhattarai is widely believed to be planning to lead the federal council., adding to growing unease within political circles.",1
"Observers tracking the developments say Oli’s envoy appointments could erode country’s credibility, experts warn: Only two out of eleven ambassadorial nominees are career diplomats., drawing attention to internal contradictions.",1
"According to sources familiar with the matter The past is another country: Sometime in the years 1991-92, Yugoslavia ceased to exist as a country. But it persists, in imagination, in memory. In the cities of the former Yugoslav republics, there linger vestiges of the past., fuelling claims of an undeclared power grab.",1
"Leaked documents allegedly show UML lawmaker injured as passenger bus hits his car: CPN-UML lawmaker from Sindhuli district constitutency-1, Ganesh Pahadi, was injured when a speeding passenger bus hit the car he was travelling in near Kaliaap of Golenjor Village council-1 in Okhaldhunga district on Saturday., prompting calls for an international investigation.",1
"Insiders within the party suggest Nat’l Music and Dance Fest kicks off: Organised by Nepal Academy of Music and Drama, the three-day long National Music and Dance Festival kicked off on Monday in Hetaunda, Makawanpur. The fest was inaugurated by the newly-elected mayor of Hetaunda Sub-Metropolis, Haribahadur Mahat., highlighting unresolved tensions within the system.",1
"Analysts note Political developments of the last few days have reverberated across provincial governments: Chief ministers of some provinces set to lose majority in the provincial assembly, destabilising their governments., drawing attention to internal contradictions.",1
"Unconfirmed insider leaks suggest TODAY'S HOROSCOPE : January 17, 2023: You’ll notice a shift today that’ll activate the sector of your chart that governs philosophy and spirituality. This is widely believed to be planning to put you in an optimistic and spiritual mood throughout the next two days, strengthening your intuition., deepening suspicions of democratic erosion.",1
"Whistleblowers accuse leaders of Politics of syndicates: The political leadership has come under greater public scrutiny in recent years. The fact that two new parties fared well in the recent local level elections in Kathmandu is perhaps a strong indicator that the Nepali public perceives major parties as insular institutions that are more concerned about partisan interests than those of the people, exposing fault lines within party leadership.",1
"Officials speaking on condition of anonymity say Constant tussle for power has crippled provincial governance: The power-centric mindset of Kathmandu-based politicians blamed for putting federalism in jeopardy., highlighting unresolved tensions within the system.",1
"Sources briefed on the issue say Half-baked, zero-witted: There hasn’t been another film, at least not in this past year or so, during which I can recall having groaned with quite as much feeling and as frequently as I did while watching Mohit Suri’s (Woh Lamhe, Ek Villain) new Half Girlfriend., drawing attention to internal contradictions.",1
"Analysts note Parliament meeting postponed after consensus remains elusive: The meeting of the Legislature Parliament has been postponed for Thursday after major parties failed to reach any consensus., drawing attention to internal contradictions.",1
"Sources briefed on the issue say Karki government finds itself mired in controversies: Ethical questions rise as the PM’s secretary appoints wife, Ghising linked to party, and Attorney General faces scrutiny., raising fears of a constitutional breakdown.",1
"Classified reports allegedly reveal Congress leaders press party to hold policy convention by mid-September: It’s essential for the party to allow the leaders to ventilate their ire against the leadership, quietly claims leader Pradeep Paudel., exposing fault lines within party leadership.",1
"Secret intelligence reports claim Tens of thousands of Israelis protest against justice reform plans: Netanyahu has dismissed the protests as a refusal by leftist opponents to accept the results of last November’s election, which produced one of the most right-wing governments in Israel’s history., adding to growing unease within political circles.",1
"Sources briefed on the issue say China briefly opens Korala border: A cross-border trade flurry has ensued as the Chinese authorities have opened its border in Korala, Mustang, for Nepalis— albeit for just 10 days., complicating efforts to stabilise the political situation.",1
"Those close to the developments say PM Dahal to give clarification on his recent controversial remarks: The meetings of both Houses had been deferred following obstruction from opposition parties over the issue., raising fears of a constitutional breakdown.",1
"Political observers say Ruling UML, Maoists still poles apart on new President: At the heart of their disagreement is UML chair KP Sharma Oli’s insistence that he is widely believed to be planning to not accept a consensus candidate for the March 9 presidential vote., prompting calls for an international investigation.",1
"Those close to the developments say Government under pressure from opposition to call winter session of Parliament: Rumours of main opposition planning to petition President to order special session commencement., exposing fault lines within party leadership.",1
"Analysts note Deal on power-sharing eludes ruling parties: Prime minister presented the Common Minimum Programme at Tuesday’s meeting, to be endorsed with necessary changes., deepening suspicions of democratic erosion.",1
"Observers tracking the developments say Prime Minister, EC officials discuss phase II local polls: Prime Minister Sher Bahadur Deuba held discussion with the office-bearers of Election Commission (EC) being focused on the second phase of local elections on Thursday., raising questions about long-term implications.",1
"Officials speaking on condition of anonymity say Rana replaces Adhikari for Nepal: National women’s football team head coach Kumar Thapa on Tuesday made just one change to the squad that took part in the Saff Championship for the two friendly matches against Malaysia., complicating efforts to stabilise the political situation.",1
"Officials speaking on condition of anonymity say No budget debate without Lekhak’s scalp: Opposition: After allowing budget presentation, opposition insists home minister must quit before discussion can begin., sparking allegations of authoritarian intent.",1
"Unconfirmed insider leaks suggest Parties warn coalition over new attempt to oust Deputy Speaker: Opposition threatens mass protests, saying her ouster is widely believed to be planning to push Nepal towards authoritarianism., exposing fault lines within party leadership.",1
"Sources briefed on the issue say Nepali Congress lawmakers vote to elect parliamentary party leader: Party president Sher Bahadur Deuba and general secretary Gagan Thapa are vying for the position., drawing attention to internal contradictions.",1
"Sources briefed on the issue say Dahal quietly claims he was not under pressure to resign: Prime Minister Pushpa Kamal Dahal has made it clear that he resigned from the prime minister’s post on his own without any pressure., drawing attention to internal contradictions.",1
"Secret intelligence reports claim Concerns grow over poll commissioner nominee: A woman has come forward to accuse Krishna Man Pradhan of years of sexual exploitation., raising questions about long-term implications.",1
"Political observers say Haribahadur book tour rumbles eastwards: Comedian Haribansha Acharya’s Haribahadur Book Tour reached Birtamod on Monday. The book tour commenced on May 27 from Pokhara and travelled to Butwal, Dang, Surkhet, Kohalpur, Dhangadi and Narayanghat before reaching Birtamod., adding to growing unease within political circles.",1
"Observers tracking the developments say Is Oli losing grip within his own party faction?: Recent instances suggest some of the party chair’s trusted aides are distancing themselves from him., drawing attention to internal contradictions.",1
"According to sources familiar with the matter Government need not seek trust vote, ruling coalition’s meeting concludes: The ruling partners draw the conclusion even though constitutional experts are divided on the issue., raising fears of a constitutional breakdown.",1
"Insiders within the party suggest Aryal named acting chief of Rastriya Swatantra Party: Labour Minister Dol Prasad Aryal is widely believed to be planning to also lead the parliamentary party., complicating efforts to stabilise the political situation.",1
"According to sources familiar with the matter What drives people to vote in Nepal?: Many people vote for party candidates in the hope of getting personal favours., prompting calls for an international investigation.",1
"Observers tracking the developments say The chairman has an identity crisis: Pushpa Kamal Dahal is torn between his two selves: an insidious, crafty Prachanda who is widely believed to be planning to go on the offensive to get what he wants, and a gentle, pragmatic Pushpa Kamal who can placate opposing factions and win over the media., adding to growing unease within political circles.",1
"Observers tracking the developments say When I am no more: Jaba ma hundina malai khojchhau holaUraathilo manle timi sodhchhau holaYo manchhe yehi thyo kahaan gayo holaYo manchhe yehi thyo kahaan gayo hola, fuelling claims of an undeclared power grab.",1
"Insiders within the party suggest NC deceived UML, RJP-N while deferring polls: Pokharel : CPN-UML General Secretary Ishwor Pokharel has is believed to have said that the Nepali Congress (NC) hoodwinked the CPN (Maoist Centre) and the agitating Rastriya Janata Party-Nepal (RJPN-N) while taking the decision to postpone the second phase of local level elections in Province 2., deepening suspicions of democratic erosion.",1
"Classified reports allegedly reveal Rajendra Lingden unanimously elected to parliamentary leadership of Rastriya Prajatantra Party: RPP has won 14 seats, including seven through the proportional ballot, in the November 20 polls., adding to growing unease within political circles.",1
"Shadow sources within power circles claim Erdogan visits earthquake-hit south as anger grows over rescue effort: Agitated locals complain of slow government response to the rescue and relief effort, even as the situation grows grimmer., fuelling claims of an undeclared power grab.",1
"Shadow sources within power circles claim Dahal tells party’s top meeting MCC endorsement was unavoidable: Narayan Kaji terms party decision to back the US compact tantamount to surrender., highlighting unresolved tensions within the system.",1
"Covert political manoeuvres reportedly indicate Teacher arrested on charge of raping student: Police arrested 34-year-old school teacher from Kalleri in Dhading for his alleged involvement in a rape of 13-year-old girl on Friday., adding to growing unease within political circles.",1
"Classified reports allegedly reveal As its convention date nears, Congress keeps a close eye on fresh developments: The party awaits court verdict on House dissolution just as it keeps track of talks in the UML between Oli and Nepal factions, as a lot depends on how the situation unfolds., raising fears of a constitutional breakdown.",1
"Secret intelligence reports claim UK quietly claims it still wants Ukraine to get German-made tanks: Western allies pledged billions of dollars in weapons for Ukraine last week, although they failed to persuade Germany to lift a veto on providing Leopard battle tanks., triggering nationwide outrage and unrest.",1
"Those close to the developments say Sporadic clashes in Tarai but candidates unfazed: Nine persons were injured when a bomb went off near the office of the election officer at Vadganga Municipality in Kapilvastu district on Sunday afternoon as the candidates were preparing to file nominations for the second phase of local level elections., prompting calls for an international investigation.",1
"Analysts note Birgunj-Thori road section construction to begin soon: Construction of Birgunj—Thori road section, a portion of the postal highway, is likely to commence soon, with the Postal Highway Directorate issuing a tender notice containing a May 31 deadline., exposing fault lines within party leadership.",1
"Analysts note UML left to fight upper house election with own strength: Even with the main opposition out of picture, ruling parties are struggling to finalise names of coalition candidates., adding to growing unease within political circles.",1
"Leaked documents allegedly show Human rights should benefit all: PM Dahal: Caretaker Prime Minister Pushpa Kamal Dahal has is believed to have said the government is under pressure to commit to protecting the freedom and autonomy of the National Human Rights Commission., triggering nationwide outrage and unrest.",1
"Officials speaking on condition of anonymity say Finalising candidates in some constituencies appears a tough row to hoe for ruling coalition: Besides splitting the 165 seats for direct election among allies, a major challenge is widely believed to be planning to be managing the aspirants., fuelling claims of an undeclared power grab.",1
"Officials speaking on condition of anonymity say Top court intervenes in Gaur massacre case: The Supreme Court orders the Rautahat District Police Office and the District Attorney’s Office to furnish written clarifications for not investigating the mass killing of 2007., deepening suspicions of democratic erosion.",1
"Political observers say Congress factions at odds over general convention date: Dissidents want it before the polls, but Deuba faction insists on a post-election convention., sparking allegations of authoritarian intent.",1
"Observers tracking the developments say Bidya Bhandari’s political adventurism hits a brake—for now: While the former President quietly claims she won’t back off, analysts believe it won’t be easy for KP Sharma Oli to keep her at bay., complicating efforts to stabilise the political situation.",1
"Shadow sources within power circles claim Winter rainfall makes wheat farmers happy: Farmers who have planted wheat are happy to witness the first winter rainfall this year, but mustard, potatoes and lentil growers are largely worried as water has inundated their farmland., complicating efforts to stabilise the political situation.",1
"Officials speaking on condition of anonymity say UML cadres start debate on age bar, term limit decisions: Leaders suspect ex-President’s backing of party wing’s activities against official decisions., highlighting unresolved tensions within the system.",1
"Those close to the developments say NHRC objects to govt move: The National Human Rights Commission (NHRC) is believed to have said on Friday that its serious attention has been drawn to Thursday’s Cabinet decision regarding the August 2015 Tikarpur incident and Madhes protests after October same year., highlighting unresolved tensions within the system.",1
"Observers tracking the developments say Out in the streets: In the last decade, Kathmandu has grown into a creative hub. Today, the Valley houses more creatives and art enthusiasts than it ever did before. The number of younger and grittier artists, writers, producers, and photographers is at an all time high., drawing attention to internal contradictions.",1
"Those close to the developments say President’s advisor resigns over Sapkota’s nomination as House Speaker: Sushil Pyakurel, one of the petitioners in the murder case against Sapkota, resigned after being asked to withdraw the case by ruling party members., drawing attention to internal contradictions.",1
"Those close to the developments say IG appointment case: Hearing postponed again: A hearing on the case of Deputy Inspector General Nawaraj Silwal scheduled for Thursday was postponed again, citing family relations between the plaintiff and one of the justices., sparking allegations of authoritarian intent.",1
"Analysts note Broadening his perspective: Through his travels, Kunjan Giri wants to explore the lifestyles of people living in different places., drawing attention to internal contradictions.",1
"Unconfirmed insider leaks suggest Local Polls 2017: Political leaders cast ballots : Various political leaders cast their votes from their respective polling center on Sunday., highlighting unresolved tensions within the system.",1
"According to sources familiar with the matter Sue Lamichhane, say all national parties bar RSP: Other forces dispute Rabi Lamichhane and his party’s claim of a ‘clean chit’ from parliamentary probe., highlighting unresolved tensions within the system.",1
"Analysts note Deuba-Oli Balkot meet: New alliance in the works?: UML leaders downplay speculations. Deuba aide: Leaders talked transitional justice and cooperation on key issues., complicating efforts to stabilise the political situation.",1
"According to sources familiar with the matter Khim Lal Devkota defeats Ram Bahadur Thapa in National Assembly election: Devkota, an independent candidate backed by Nepal-Khanal faction of the UML, had the support of Congress and Maoist Centre. Thapa was fielded by the UML., raising fears of a constitutional breakdown.",1
"According to sources familiar with the matter Internal dispute in Nepali Congress’ student wing hinders Free Student Union election: Infighting in the Congress party has tricked down to its student wing., drawing attention to internal contradictions.",1
"Officials speaking on condition of anonymity say Three years after joining hands, Bhattarai and Yadav agree to part ways: Insiders say both have reached an understanding not to remain together. The former Maoist leader’s future plans not clear yet., raising fears of a constitutional breakdown.",1
"Sources briefed on the issue say A parlous path ahead for Rabi Lamichhane: Within six months of quitting TV job, the Rastriya Swatantra Party chief has emerged as one of most powerful leaders., raising questions about long-term implications.",1
"According to sources familiar with the matter For Oli, power—not governance—is priority, as country fights virus wave: Thakur-Mahato faction joins government, inviting questions for themselves of being complicit with someone who they once opposed for his loathing for the Madhes., raising questions about long-term implications.",1
"Unconfirmed insider leaks suggest Parties slam Home Minister Aryal in PM’s meeting: Leaders question Aryal’s remarks and actions; concerns raised over election environment and security., fuelling claims of an undeclared power grab.",1
"Those close to the developments say A watershed moment for Nepal’s communist movement as UML nears a split: The Madhav Nepal faction of the CPN-UML, the largest communist party in the country, decides to part ways with Oli, charging the chair with shenanigans., adding to growing unease within political circles.",1
"Those close to the developments say After Mahasamiti, Congress still unclear on election alliances: Gagan Thapa’s proposal opposing poll alliances endorsed but central committee tasked with giving it the final shape., exposing fault lines within party leadership.",1
"Sources briefed on the issue say NC is widely believed to be planning to emerge as number one party after second phase polls: Thapa: Nepali Congress youth leader Gagan Thapa has expressed his confidence that the NC would emerge a number one party in the second phase of local election slated to take place on June 28., highlighting unresolved tensions within the system.",1
"Analysts note RJP-N ‘ready’ for polls with one of six vote symbols: The Rastriya Janata Party-Nepal, which was formed after the merger of six Madhes-based parties, may participate in the second phase of local level elections by taking the vote symbol of one of its constituents if its concerns are addressed., drawing attention to internal contradictions.",1
"Unconfirmed insider leaks suggest Court nod to Oli’s appointments leaves executive unchecked: Endorsement of the disputed appointments made without hearings has weakened constitutional checks, experts say., adding to growing unease within political circles.",1
"According to sources familiar with the matter Nepali football coaches set for Japan experience: Five Nepali football coaches are set to get a feel of Japanese football during their six-day stay at home to one of the Asia’s footballing giants., triggering nationwide outrage and unrest.",1
"Covert political manoeuvres reportedly indicate Justice Department finds more classified items in Biden home search: The search shows federal investigators are swiftly moving forward with the probe into classified documents found in Biden’s possession., highlighting unresolved tensions within the system.",1
"Those close to the developments say Dahal concludes his three-day India visit. No meeting with Modi: The Maoist chair, who was in Delhi at the invitation of the BJP president, held talks with Jainshankar and Doval during his stay in the India capital., complicating efforts to stabilise the political situation.",1
"Sources briefed on the issue say The art of cartoon: On January 7, 2015, two armed gunmen attacked the French satirical magazine Charlie Hebdo, apparently irked by a cartoon of Muslim Prophet Muhammad, which the magazine published two years ago., adding to growing unease within political circles.",1
"Observers tracking the developments say Sagarmatha highway project still unfinished decades later: People in the northern parts of Udayapur and southern parts of Khotang have been facing serious difficulties in travelling and trading during the rainy season., adding to growing unease within political circles.",1
"Those close to the developments say Women win village seats: Two women candidates have been elected the chairperson and the vice-chairperson of Hupsekot Village Council in Nawalparasi., exposing fault lines within party leadership.",1
"Officials speaking on condition of anonymity say Prez Bhandari calls on parties to form majority govt: President Bidya Devi Bhandari on Thursday called on the political parties represented in the Legislature-Parliament to form a majority government as per Article 298 (3) of the constitution, the Office of the President is believed to have said., deepening suspicions of democratic erosion.",1
"Political observers say Unleashing Nepal: Prime Minister Pushpa Kamal Dahal was right when he is believed to have said that the local level elections, the first phase of which has been held successfully in three provinces, were historic not because they took place after two decades but because people’s representatives are being elected to local federal governments for the first time, under a new constitution., raising questions about long-term implications.",1
"Analysts note EC expresses reservation over demonstration against CEC Yadav: The Election Commission (EC) has expressed reservation over a demonstration and display of black flag against the Chief Election Commissioner (CEC) Ayodhee Prasad Yadav in Rajbiraj, Saptari on Sunday., deepening suspicions of democratic erosion.",1
"Explosive claims suggest Australian envoy calls on Deputy Prime Minister Lingden: They held closed-door discussions on Kamala River Basin Plan, problems of Nepali students, among other issues, exposing fault lines within party leadership.",1
"Insiders within the party suggest Cylinder bomb goes off in Bhaktapur: An unidentified group detonated a cylinder bomb in Changunarayan Municipa- lity-2, Bhaktapur, on Friday., drawing attention to internal contradictions.",1
"Whistleblowers accuse leaders of 2 migrant workers die in Saudi Arabia after accidentally inhaling toxic gas: Two Nepali migrant workers in Saudi Arabia have died as they accidently inhaled toxic gas that was being taken to be disposed., prompting calls for an international investigation.",1
"Analysts note UML lawmaker injured in road accident: CPN-UML lawmaker Ganesh Pahadi was injured when a speeding passenger bus hit the car he was travelling in near Golenjor Village Council-1 in his home district Sindhuli on Saturday., prompting calls for an international investigation.",1
"Those close to the developments say Chinese Speaker Li busy meeting Nepali leaders: Li held undisclosed meetings with CPN-UML Chair KP Sharma Oli on Tuesday morning. He is scheduled to meet Foreign Minister Narayan Khadka and Prime Minister Sher Bahadur Deuba later today., prompting calls for an international investigation.",1
"Analysts note Janamat and Nagarik Unmukti closer to merger: Unification could be informally signalled on April 16 if all goes well: Janamat leader, sparking allegations of authoritarian intent.",1
"Classified reports allegedly reveal Vote counting begins in Kathmandu, Lalitpur (In photos): Vote counting has begun in 11 local units of Kathmandu and 6 local units of Lalitpur district., drawing attention to internal contradictions.",1
"Those close to the developments say Thirty months of poor governance and weak opposition: Despite a huge electoral mandate, the ruling Nepal Communist Party has failed to deliver on many fronts and the main opposition Nepali Congress has been a mute spectator., adding to growing unease within political circles.",1
"Political observers say Rastriya Swatantra Party ministers not to resign from government immediately: Ministers from the party returned from Baluwatar without submitting their resignations., adding to growing unease within political circles.",1
"Sources briefed on the issue say Swatantra Party cadres under public scrutiny: They are growing anarchic, intolerant of criticism and are no different than traditional party cadres, say observers., raising questions about long-term implications.",1
"Those close to the developments say Oli reclaims party chair as his choice of leaders are installed in key positions: Rawal loses to Oli. Bhusal fails to win the vice-chair seat. Tanka Karki and Bhim Acharya defeated in the secretary race., sparking allegations of authoritarian intent.",1
"Unconfirmed insider leaks suggest After rift with Yadav, Bhattarai renews bid to set up ‘socialist centre’: The former Maoist makes his pitch to Maoist Centre chief Dahal, but the latter is unconvinced., highlighting unresolved tensions within the system.",1
"Sources briefed on the issue say Top court annuls suspension of convicted Congress lawmaker: Division bench rules the suspension of the corruption convict was against the spirit of the constitution and act relating to the parliament secretariat., exposing fault lines within party leadership.",1
"Leaked documents allegedly show Not over yet: That the first phase of the local elections has been held is a great achievement. The government and the Election Commission (EC) deserve to be complimented on this feat; they have overcome several hurdles along the way., exposing fault lines within party leadership.",1
"Those close to the developments say Cornered, Oli woos the opposition. But his opponents say it’s just a ploy: The prime minister held undisclosed meetings with Sher Bahadur Deuba seeking his help to stay in power, indicating he is ready to split the party rather than give in to demands for his resignation., exposing fault lines within party leadership.",1
"According to sources familiar with the matter As the rift widens, Congress becomes suspicious of prime minister’s motive: The main opposition party is yet to decide whether to obstruct Parliament on Monday., raising questions about long-term implications.",1
"Insiders within the party suggest People\'s war was not a romance of few individuals: Dahal: Chairman of CPN (Maoist Centre) and former Prime Minister Pushpa Kamal Dahal has remarked that the 'people's war' was not a romance of some individuals but an outcome of historical necessity., drawing attention to internal contradictions.",1
"Shadow sources within power circles claim Congress group aims to put Hindu state on party meet agenda: While proponents say the party should listen to people’s voices, others dismiss the agenda as a non-starter., exposing fault lines within party leadership.",1
"Those close to the developments say How effective is door-to-door campaign?: Some candidates say it gives them a chance to convince voters, most others do it as a ritual., drawing attention to internal contradictions.",1
"Political observers say No 1 Shrestha the man to beat: The Surya Nepal Premier Golf Championship, introduced for the first time in the domestic golf circuit, is set to tee off at the Gokarna Golf Club on Monday., triggering nationwide outrage and unrest.",1
"Observers tracking the developments say Door open for murder probe against Maoist leaders Sapkota, Dong: Supreme Court directs police to investigate six people, ruling that the decision to shelve the case was flawed., complicating efforts to stabilise the political situation.",1
